genres,movie_title,movie_id,movie_imdb_link,imdb_score
Action|Comedy|Drama,Baar Baar Dekho,tt5197544,https://www.imdb.com/title/tt5197544/?ref_=fn_tt_tt_1,5.4
Horror|Mystery,Hotel,tt0260077,https://www.imdb.com/title/tt0260077/?ref_=fn_tt_tt_1,5.5
Action|Drama|Thriller,Loha,tt0359614,https://www.imdb.com/title/tt0359614/?ref_=fn_tt_tt_1,5.9
Comedy|Drama|Romance,Socha Na Tha,tt0451919,https://www.imdb.com/title/tt0451919/?ref_=fn_tt_tt_1,7.4
Comedy|Drama|Romance,Naseeb,tt0119760,https://www.imdb.com/title/tt0119760/?ref_=fn_tt_tt_1,5.2
Action|Drama,Veera Simha Reddy,tt15387190,https://www.imdb.com/title/tt15387190/?ref_=fn_tt_tt_1,4.9
Action|Drama|Romance,Tadap,tt10761694,https://www.imdb.com/title/tt10761694/?ref_=fn_tt_tt_1,5.1
Comedy|Family,Khichdi: The Movie,tt1738293,https://www.imdb.com/title/tt1738293/?ref_=fn_tt_tt_1,7.3
Action|Drama|Horror,Bandh Darwaza,tt0259877,https://www.imdb.com/title/tt0259877/?ref_=fn_tt_tt_1,5.4
Comedy|Crime|Drama,Laal Rang,tt5600714,https://www.imdb.com/title/tt5600714/?ref_=fn_tt_tt_1,7.8
Drama|Romance,Once Again,tt4232066,https://www.imdb.com/title/tt4232066/?ref_=fn_tt_tt_1,6.9
Crime|Mystery|Thriller,Samay: When Time Strikes,tt0384491,https://www.imdb.com/title/tt0384491/?ref_=fn_tt_tt_1,7.0
Drama|Adventure|Action,Mere Jeevan Saathi,tt0068938,https://www.imdb.com/title/tt0068938/?ref_=fn_tt_tt_1,6.8
Action|Drama|Romance,Khaidi No. 150,tt6054058,https://www.imdb.com/title/tt6054058/?ref_=fn_tt_tt_1,5.8
Horror,Darna Zaroori Hai,tt0476649,https://www.imdb.com/title/tt0476649/?ref_=fn_tt_tt_1,5.4
Drama|Romance,Raja Ki Ayegi Baraat,tt0269758,https://www.imdb.com/title/tt0269758/?ref_=fn_tt_tt_1,3.7
Horror,Darna Mana Hai,tt0349333,https://www.imdb.com/title/tt0349333/?ref_=fn_tt_tt_1,6.3
Drama,Dono,tt27802487,https://www.imdb.com/title/tt27802487/?ref_=fn_tt_tt_1,5.1
Crime|Drama|Thriller,Shaurya: It Takes Courage to Make Right... Right,tt1101665,https://www.imdb.com/title/tt1101665/?ref_=fn_tt_tt_1,7.3
Action|Crime|Drama,Satyameva Jayate,tt8202612,https://www.imdb.com/title/tt8202612/?ref_=fn_tt_tt_1,5.7
Drama,The Conversion,tt15193162,https://www.imdb.com/title/tt15193162/?ref_=fn_tt_tt_1,8.2
Comedy|Drama|Romance,Kismat Konnection,tt1105733,https://www.imdb.com/title/tt1105733/?ref_=fn_tt_tt_1,5.3
Adventure|Comedy|Drama,Kabul Express,tt0770214,https://www.imdb.com/title/tt0770214/?ref_=fn_tt_tt_1,6.8
Action|Adventure|Drama,China Gate,tt0210609,https://www.imdb.com/title/tt0210609/?ref_=fn_tt_tt_1,6.6
Action|Crime|Drama,Ghayal Once Again,tt4683366,https://www.imdb.com/title/tt4683366/?ref_=fn_tt_tt_1,6.2
Comedy|Drama,Sherdil,tt15964308,https://www.imdb.com/title/tt15964308/?ref_=fn_tt_tt_1,6.6
Thriller,Kaala Barbarian Chapter 1,tt26445821,https://www.imdb.com/title/tt26445821/?ref_=fn_tt_tt_1,8.3
Action|Drama|Musical,Dance Dance,tt0317312,https://www.imdb.com/title/tt0317312/?ref_=fn_tt_tt_1,6.0
Comedy|Drama|Romance,Mr. & Mrs. Khiladi,tt0162480,https://www.imdb.com/title/tt0162480/?ref_=fn_tt_tt_1,6.3
Action|Crime|Drama,Deewaar,tt0072860,https://www.imdb.com/title/tt0072860/?ref_=fn_tt_tt_1,8.0
Biography|Drama,Manjhi: The Mountain Man,tt3449292,https://www.imdb.com/title/tt3449292/?ref_=fn_tt_tt_1,8.0
Drama|Romance,Dhadak,tt7638344,https://www.imdb.com/title/tt7638344/?ref_=fn_tt_tt_1,4.6
Action|Drama|Romance,Kites,tt1198101,https://www.imdb.com/title/tt1198101/?ref_=fn_tt_tt_1,6.0
Action|Thriller,State of Siege: Temple Attack,tt14418234,https://www.imdb.com/title/tt14418234/?ref_=fn_tt_tt_1,7.7
Comedy|Drama|Romance,Dulha Mil Gaya,tt1182884,https://www.imdb.com/title/tt1182884/?ref_=fn_tt_tt_1,4.3
Drama|Romance,Dil Aashna Hai (...The Heart Knows),tt0101732,https://www.imdb.com/title/tt0101732/?ref_=fn_tt_tt_1,5.0
Horror,Pizza,tt3794302,https://www.imdb.com/title/tt3794302/?ref_=fn_tt_tt_1,6.2
Comedy|Drama|Musical,Yuvvraaj,tt1105747,https://www.imdb.com/title/tt1105747/?ref_=fn_tt_tt_1,4.1
Comedy|Romance,Happy Bhag Jayegi,tt5472758,https://www.imdb.com/title/tt5472758/?ref_=fn_tt_tt_1,6.4
Biography|Drama,PM Narendra Modi,tt9558612,https://www.imdb.com/title/tt9558612/?ref_=fn_tt_tt_1,3.0
Drama|Romance,Mohabbat,tt0217660,https://www.imdb.com/title/tt0217660/?ref_=fn_tt_tt_1,4.9
Action|Crime|Romance,Arjun Pandit,tt0278315,https://www.imdb.com/title/tt0278315/?ref_=fn_tt_tt_1,5.4
Drama|Romance,Beta,tt0101437,https://www.imdb.com/title/tt0101437/?ref_=fn_tt_tt_1,6.2
Crime|Drama|Thriller,'D',tt0454435,https://www.imdb.com/title/tt0454435/?ref_=fn_tt_tt_1,6.8
Action|Drama|Romance,Saugandh,tt0102846,https://www.imdb.com/title/tt0102846/?ref_=fn_tt_tt_1,5.4
Action|Drama|Romance,Aap Mujhe Achche Lagne Lage,tt0247911,https://www.imdb.com/title/tt0247911/?ref_=fn_tt_tt_1,3.1
Biography|Drama,Thackeray,tt7777196,https://www.imdb.com/title/tt7777196/?ref_=fn_tt_tt_1,5.4
Family|Musical|Romance,Julie,tt0187192,https://www.imdb.com/title/tt0187192/?ref_=fn_tt_tt_1,6.2
Comedy|Romance,Shimla Mirchi,tt4486148,https://www.imdb.com/title/tt4486148/?ref_=fn_tt_tt_1,4.6
Action|Comedy|Fantasy,Golmaal Again,tt1806913,https://www.imdb.com/title/tt1806913/?ref_=fn_tt_tt_1,5.0
Action|Drama|Thriller,Enemy,tt13131186,https://www.imdb.com/title/tt13131186/?ref_=fn_tt_tt_1,6.1
Fantasy|Musical|Mystery,Madhumati,tt0050665,https://www.imdb.com/title/tt0050665/?ref_=fn_tt_tt_1,7.8
Crime|Drama,Soni,tt6078866,https://www.imdb.com/title/tt6078866/?ref_=fn_tt_tt_1,7.1
Drama|Romance,Saagar,tt0152256,https://www.imdb.com/title/tt0152256/?ref_=fn_tt_tt_1,6.9
Action|Crime|Drama,Paap,tt0399942,https://www.imdb.com/title/tt0399942/?ref_=fn_tt_tt_1,5.2
Comedy|Thriller,Jackpot,tt3309662,https://www.imdb.com/title/tt3309662/?ref_=fn_tt_tt_1,2.0
Animation|Adventure|Comedy,Roadside Romeo,tt1050739,https://www.imdb.com/title/tt1050739/?ref_=fn_tt_tt_1,4.8
Crime|Mystery|Thriller,Maarrich,tt13878694,https://www.imdb.com/title/tt13878694/?ref_=fn_tt_tt_1,6.4
